"","student_id","school_id","pv5math","private_government","private_independent","school_size","ISCED_orient","certified_teacher_prop","sci_teacher_prop","student_hindering_behav","student_teacher_ratio","escs","learning_time_math","gender","education_parents_medium","education_parents_high","immigration_status","study_after_school"
"7147",38014298,187,449.454,1,0,310,1,0.0323,0.0806,-2.1182,10,-0.834,2.75,0,1,0,1,1
"7148",38014423,187,477.306,1,0,310,1,0.0323,0.0806,-2.1182,10,-0.9307,2.75,0,1,0,1,0
"7149",38010223,187,470.856,1,0,310,1,0.0323,0.0806,-2.1182,10,-0.3754,2.75,0,1,0,1,0
"7150",38016218,187,439.252,1,0,310,1,0.0323,0.0806,-2.1182,10,0.9777,2.75,0,0,1,1,1
"7151",38004938,187,572.652,1,0,310,1,0.0323,0.0806,-2.1182,10,-0.5631,3.66666666666667,1,1,0,1,1
"7152",38010101,187,545.512,1,0,310,1,0.0323,0.0806,-2.1182,10,0.2454,1.83333333333333,1,0,1,0,1
"7153",38004245,187,316.869,1,0,310,1,0.0323,0.0806,-2.1182,10,1.4643,1.83333333333333,1,0,1,1,1
"7154",38019818,187,374.375,1,0,310,1,0.0323,0.0806,-2.1182,10,0.065,2.75,1,0,1,1,1
"7155",38008259,187,468.414,1,0,310,1,0.0323,0.0806,-2.1182,10,0.0715,1.83333333333333,1,1,0,1,0
"7156",38015425,187,508.747,1,0,310,1,0.0323,0.0806,-2.1182,10,0.1077,1.83333333333333,1,1,0,1,0
"7157",38007815,187,374.838,1,0,310,1,0.0323,0.0806,-2.1182,10,-1.6531,3.66666666666667,1,0,0,1,0
"7158",38007822,187,512.481,1,0,310,1,0.0323,0.0806,-2.1182,10,-0.7233,3,1,1,0,1,1
"7159",38017207,187,479.493,1,0,310,1,0.0323,0.0806,-2.1182,10,-1.2903,3.66666666666667,1,1,0,0,1
"7160",38000291,187,447.174,1,0,310,1,0.0323,0.0806,-2.1182,10,-1.8515,2.75,1,0,0,0,0
"7161",38015371,187,391.596,1,0,310,1,0.0323,0.0806,-2.1182,10,-0.7281,12,1,1,0,1,0
"7162",38009846,187,402.553,1,0,310,1,0.0323,0.0806,-2.1182,10,-1.6813,2.75,1,0,0,1,1
"7163",38016149,187,414.659,1,0,310,1,0.0323,0.0806,-2.1182,10,0.1967,2.5,1,0,1,1,1
"7164",38012138,187,490.78,1,0,310,1,0.0323,0.0806,-2.1182,10,-0.5228,3.66666666666667,1,1,0,1,0
"7194",38005224,188,367.422,1,0,146,1,0.087,0.0435,0.6298,6.3478,-0.0339,3,0,0,1,1,1
"7195",38019684,188,443.832,1,0,146,1,0.087,0.0435,0.6298,6.3478,-0.9856,3,0,1,0,1,1
"7196",38009614,188,314.719,1,0,146,1,0.087,0.0435,0.6298,6.3478,-0.4211,2.75,0,0,1,0,1
"7197",38006818,188,384.638,1,0,146,1,0.087,0.0435,0.6298,6.3478,-1.6106,3.33333333333333,0,0,0,0,1
"7198",38013885,188,413.549,1,0,146,1,0.087,0.0435,0.6298,6.3478,-0.8856,3.66666666666667,1,1,0,0,1
"7201",38001450,188,494.612,1,0,146,1,0.087,0.0435,0.6298,6.3478,-0.9759,3.66666666666667,1,1,0,1,0
"7202",38018919,188,532.07,1,0,146,1,0.087,0.0435,0.6298,6.3478,-0.9659,3.33333333333333,1,1,0,0,0
"7203",38005462,188,408.652,1,0,146,1,0.087,0.0435,0.6298,6.3478,-0.3167,3.66666666666667,0,1,0,1,1
"7204",38012232,188,529.774,1,0,146,1,0.087,0.0435,0.6298,6.3478,0.5142,2.5,0,1,0,1,0
"7205",38014317,188,324.914,1,0,146,1,0.087,0.0435,0.6298,6.3478,0.1912,3.66666666666667,0,1,0,1,1
"7207",38003517,188,490.012,1,0,146,1,0.087,0.0435,0.6298,6.3478,-1.3235,3.66666666666667,1,0,0,0,1
"7208",38004730,188,464.25,1,0,146,1,0.087,0.0435,0.6298,6.3478,-0.2478,6.41666666666667,1,0,1,1,0
"7209",38018577,188,464.05,1,0,146,1,0.087,0.0435,0.6298,6.3478,-0.576,3.33333333333333,1,1,0,1,1
"7210",38008161,188,488.39,1,0,146,1,0.087,0.0435,0.6298,6.3478,0.4665,5.5,1,0,1,1,1
"7211",38008406,188,399.518,1,0,146,1,0.087,0.0435,0.6298,6.3478,2.9628,5.83333333333333,1,0,1,1,1
"7212",38003054,188,345.146,1,0,146,1,0.087,0.0435,0.6298,6.3478,-0.2657,5.5,1,0,1,1,1
"7213",38002294,188,447.999,1,0,146,1,0.087,0.0435,0.6298,6.3478,-0.5749,5,1,1,0,1,1
"7214",38004899,188,381.982,1,0,146,1,0.087,0.0435,0.6298,6.3478,-0.5553,1.66666666666667,1,0,0,1,0
"7215",38012812,189,472.006,0,0,299,1,0.7358,0.1132,-1.2437,11.283,-0.1797,2,0,0,1,0,1
"7216",38000148,189,315.344,0,0,299,1,0.7358,0.1132,-1.2437,11.283,-0.1143,2,0,0,1,1,1
"7217",38001066,189,289.668,0,0,299,1,0.7358,0.1132,-1.2437,11.283,-1.1139,2,0,0,1,0,1
"7218",38009707,189,502.107,0,0,299,1,0.7358,0.1132,-1.2437,11.283,-0.9847,3,0,1,0,1,1
"7219",38012858,189,377.824,0,0,299,1,0.7358,0.1132,-1.2437,11.283,0.0527,3,0,1,0,1,1
"7220",38012058,189,512.834,0,0,299,1,0.7358,0.1132,-1.2437,11.283,0.3476,3,0,0,1,1,1
"7221",38006813,189,363.918,0,0,299,1,0.7358,0.1132,-1.2437,11.283,0.0765,3,0,1,0,1,1
"7222",38017270,189,447.865,0,0,299,1,0.7358,0.1132,-1.2437,11.283,0.8833,5.25,0,0,1,1,1
"7223",38019310,189,513.811,0,0,299,1,0.7358,0.1132,-1.2437,11.283,0.3427,2,0,1,0,1,1
"7224",38011974,189,438.117,0,0,299,1,0.7358,0.1132,-1.2437,11.283,-0.6409,3,0,1,0,1,1
"7225",38005249,189,571.302,0,0,299,1,0.7358,0.1132,-1.2437,11.283,-1.1903,3,0,0,0,1,1
"7226",38007983,189,462.546,0,0,299,1,0.7358,0.1132,-1.2437,11.283,0.4485,3,0,0,1,1,1
"7227",38002712,189,386.519,0,0,299,1,0.7358,0.1132,-1.2437,11.283,-0.1801,3,1,0,1,1,1
"7228",38001630,190,565.067,0,1,720,1,0.5657,0.0606,-0.7289,14.5455,-0.2739,4,1,1,0,1,1
"7230",38016295,190,544.97,0,1,720,1,0.5657,0.0606,-0.7289,14.5455,0.9425,3.66666666666667,1,0,1,0,1
"7231",38009027,190,521.899,0,1,720,1,0.5657,0.0606,-0.7289,14.5455,1.2997,3.66666666666667,1,0,1,1,1
"7232",38018217,190,426.627,0,1,720,1,0.5657,0.0606,-0.7289,14.5455,-0.6024,3.66666666666667,1,1,0,1,0
"7233",38016238,190,523.464,0,1,720,1,0.5657,0.0606,-0.7289,14.5455,1.4768,3.66666666666667,1,0,1,1,1
"7234",38016498,190,624.459,0,1,720,1,0.5657,0.0606,-0.7289,14.5455,1.6092,4,1,0,1,1,1
"7235",38006404,190,668.739,0,1,720,1,0.5657,0.0606,-0.7289,14.5455,-0.5152,4,1,1,0,1,1
"7236",38007728,190,634.123,0,1,720,1,0.5657,0.0606,-0.7289,14.5455,1.1471,3.66666666666667,1,0,1,1,1
"7237",38010131,190,492.569,0,1,720,1,0.5657,0.0606,-0.7289,14.5455,-0.1693,4,1,1,0,1,1
"7238",38018307,190,566.278,0,1,720,1,0.5657,0.0606,-0.7289,14.5455,0.656,4,1,1,0,1,1
"7239",38004071,190,462.203,0,1,720,1,0.5657,0.0606,-0.7289,14.5455,0.533,3.66666666666667,1,1,0,1,1
"7240",38012371,190,573.434,0,1,720,1,0.5657,0.0606,-0.7289,14.5455,0.1607,4,1,1,0,1,1
"7241",38004015,190,499.456,0,1,720,1,0.5657,0.0606,-0.7289,14.5455,0.1671,4,1,1,0,1,0
"7242",38006323,190,482.15,0,1,720,1,0.5657,0.0606,-0.7289,14.5455,-0.2824,4.58333333333333,1,1,0,1,1
"7243",38016999,190,542.402,0,1,720,1,0.5657,0.0606,-0.7289,14.5455,0.6714,3.66666666666667,1,0,1,1,1
"7244",38004425,190,496.589,0,1,720,1,0.5657,0.0606,-0.7289,14.5455,0.9225,3.66666666666667,1,0,1,1,1
"7245",38010270,190,511.032,0,1,720,1,0.5657,0.0606,-0.7289,14.5455,1.1791,4.58333333333333,1,0,1,1,0
"7246",38017550,190,501.614,0,1,720,1,0.5657,0.0606,-0.7289,14.5455,-0.0921,4,1,1,0,1,1
"7247",38008189,190,578.777,0,1,720,1,0.5657,0.0606,-0.7289,14.5455,-0.605,5,1,1,0,1,1
"7248",38016759,190,388.458,0,1,720,1,0.5657,0.0606,-0.7289,14.5455,-0.0015,3.66666666666667,1,0,1,0,1
"7249",38014904,190,614.099,0,1,720,1,0.5657,0.0606,-0.7289,14.5455,-1.2121,3.66666666666667,0,0,0,1,1
"7250",38013147,190,415.901,0,1,720,1,0.5657,0.0606,-0.7289,14.5455,-0.6556,1.83333333333333,0,1,0,1,1
"7251",38013810,190,457.691,0,1,720,1,0.5657,0.0606,-0.7289,14.5455,0.312,3.66666666666667,1,1,0,1,1
"7254",38017377,190,401.147,0,1,720,1,0.5657,0.0606,-0.7289,14.5455,-0.7555,3.33333333333333,1,1,0,1,1
"7255",38016994,190,489.097,0,1,720,1,0.5657,0.0606,-0.7289,14.5455,0.1933,3,1,0,1,1,0
"7256",38012290,190,575.192,0,1,720,1,0.5657,0.0606,-0.7289,14.5455,0.6782,3,1,1,0,1,0
"7257",38001250,191,446.964,0,0,806,0,0.9697,0.2788,0.6298,9.7697,-1.3122,2.5,0,0,0,1,1
"7258",38007194,191,527.202,0,0,806,0,0.9697,0.2788,0.6298,9.7697,-0.5289,2.5,0,1,0,1,1
"7259",38014881,191,474.383,0,0,806,0,0.9697,0.2788,0.6298,9.7697,-1.1705,4,0,0,0,1,1
"7260",38001695,191,447.248,0,0,806,0,0.9697,0.2788,0.6298,9.7697,0.8619,4.16666666666667,1,0,1,1,1
"7261",38015603,191,485.606,0,0,806,0,0.9697,0.2788,0.6298,9.7697,-1.91,4.16666666666667,1,0,0,1,1
"7262",38016299,191,421.57,0,0,806,0,0.9697,0.2788,0.6298,9.7697,1.3094,1.66666666666667,1,0,1,1,1
"7263",38003621,191,515.761,0,0,806,0,0.9697,0.2788,0.6298,9.7697,0.4235,2.5,0,1,0,1,1
"7264",38001823,191,534.831,0,0,806,0,0.9697,0.2788,0.6298,9.7697,-1.2586,2.5,0,0,0,1,1
"7265",38014866,191,389.957,0,0,806,0,0.9697,0.2788,0.6298,9.7697,0.4418,2.5,0,0,1,1,1
"7266",38012000,191,530.291,0,0,806,0,0.9697,0.2788,0.6298,9.7697,-0.2242,2.5,0,0,1,1,1
"7267",38001924,191,556.457,0,0,806,0,0.9697,0.2788,0.6298,9.7697,0.2535,2.66666666666667,0,0,1,1,1
"7268",38004922,191,520.913,0,0,806,0,0.9697,0.2788,0.6298,9.7697,-0.7994,3.33333333333333,0,1,0,1,1
"7269",38017765,191,426.56,0,0,806,0,0.9697,0.2788,0.6298,9.7697,-1.4384,11.6666666666667,0,0,0,0,1
"7270",38018742,191,503.84,0,0,806,0,0.9697,0.2788,0.6298,9.7697,0.2489,3.33333333333333,0,1,0,1,1
"7271",38005938,191,471.26,0,0,806,0,0.9697,0.2788,0.6298,9.7697,0.7604,2.5,1,0,1,1,1
"7272",38008846,191,591.666,0,0,806,0,0.9697,0.2788,0.6298,9.7697,0.7746,2.5,1,0,1,1,1
"7273",38003028,191,595.698,0,0,806,0,0.9697,0.2788,0.6298,9.7697,-0.2954,2.66666666666667,1,1,0,1,0
"7274",38019592,191,707.838,0,0,806,0,0.9697,0.2788,0.6298,9.7697,0.0171,3.33333333333333,1,1,0,1,1
"7275",38019976,191,526.568,0,0,806,0,0.9697,0.2788,0.6298,9.7697,0.8184,3.33333333333333,1,0,1,1,1
"7276",38007189,191,539.688,0,0,806,0,0.9697,0.2788,0.6298,9.7697,1.1502,5,1,0,1,1,1
"7277",38009865,191,498.322,0,0,806,0,0.9697,0.2788,0.6298,9.7697,0.5534,4.16666666666667,1,0,1,1,0
"7278",38010297,191,537.127,0,0,806,0,0.9697,0.2788,0.6298,9.7697,0.5783,3.33333333333333,1,0,1,1,1
"7279",38019408,191,649.286,0,0,806,0,0.9697,0.2788,0.6298,9.7697,0.0738,3.33333333333333,1,1,0,1,1
"7281",38017265,191,628.451,0,0,806,0,0.9697,0.2788,0.6298,9.7697,-0.0784,3.33333333333333,1,1,0,1,1
"7282",38014764,191,579.827,0,0,806,0,0.9697,0.2788,0.6298,9.7697,-0.2218,2.5,0,0,1,1,1
"7283",38007409,192,479.489,0,0,1062,0,0.8148,0.142,0.6829,13.1111,-0.5899,3,0,1,0,0,0
"7284",38013241,192,590.182,0,0,1062,0,0.8148,0.142,0.6829,13.1111,0.6241,3,0,0,1,1,1
"7285",38009316,192,659.053,0,0,1062,0,0.8148,0.142,0.6829,13.1111,-0.0129,2.75,0,1,0,1,1
"7286",38003091,192,458.959,0,0,1062,0,0.8148,0.142,0.6829,13.1111,0.516,2.75,0,1,0,1,1
"7287",38003853,192,575.268,0,0,1062,0,0.8148,0.142,0.6829,13.1111,0.7516,3,0,0,1,1,1
"7288",38000886,192,416.388,0,0,1062,0,0.8148,0.142,0.6829,13.1111,1.1099,3,0,0,1,1,1
"7289",38012330,192,557.538,0,0,1062,0,0.8148,0.142,0.6829,13.1111,1.459,2.75,0,0,1,1,1
"7290",38015108,192,553.616,0,0,1062,0,0.8148,0.142,0.6829,13.1111,0.0494,2.75,0,0,1,1,1
"7291",38000850,192,591.196,0,0,1062,0,0.8148,0.142,0.6829,13.1111,-0.2413,2.75,0,1,0,1,0
"7292",38000048,192,522.7,0,0,1062,0,0.8148,0.142,0.6829,13.1111,0.837,2.5,0,0,1,1,1
"7293",38009417,192,525.291,0,0,1062,0,0.8148,0.142,0.6829,13.1111,0.5542,2.75,0,0,1,1,1
"7294",38003628,192,519.114,0,0,1062,0,0.8148,0.142,0.6829,13.1111,-0.4508,4.58333333333333,0,1,0,1,1
"7295",38014494,192,475.291,0,0,1062,0,0.8148,0.142,0.6829,13.1111,-0.3461,2.75,0,1,0,1,1
"7296",38015860,192,465.061,0,0,1062,0,0.8148,0.142,0.6829,13.1111,-0.1297,3,0,1,0,1,1
"7297",38009993,192,549.9,0,0,1062,0,0.8148,0.142,0.6829,13.1111,0.2191,2.75,0,1,0,1,1
"7298",38018878,192,591.408,0,0,1062,0,0.8148,0.142,0.6829,13.1111,0.5262,2.75,0,1,0,1,1
"7299",38013351,192,459.564,0,0,1062,0,0.8148,0.142,0.6829,13.1111,-2.2605,2.5,0,0,0,1,1
"7300",38000935,192,400.785,0,0,1062,0,0.8148,0.142,0.6829,13.1111,1.4289,2.75,0,0,1,1,1
"7301",38002792,192,454.207,0,0,1062,0,0.8148,0.142,0.6829,13.1111,1.0435,2.75,0,0,1,1,1
"7302",38005525,192,423.444,0,0,1062,0,0.8148,0.142,0.6829,13.1111,-0.6147,3,0,1,0,1,1
"7303",38000056,192,613.058,0,0,1062,0,0.8148,0.142,0.6829,13.1111,0.1994,2.75,1,1,0,1,1
"7304",38010267,192,550.38,0,0,1062,0,0.8148,0.142,0.6829,13.1111,0.2089,3,1,0,1,1,1
"7305",38004321,192,717.617,0,0,1062,0,0.8148,0.142,0.6829,13.1111,1.5019,5,1,0,1,1,1
"7306",38005160,192,493.42,0,0,1062,0,0.8148,0.142,0.6829,13.1111,0.8146,2.75,1,0,1,1,1
"7307",38017161,192,384.058,0,0,1062,0,0.8148,0.142,0.6829,13.1111,1.3264,5,0,0,1,1,1
"7308",38019291,192,541.126,0,0,1062,0,0.8148,0.142,0.6829,13.1111,-0.2224,1.83333333333333,0,0,1,1,1
"7309",38018041,192,507.411,0,0,1062,0,0.8148,0.142,0.6829,13.1111,0.6985,2.75,0,0,1,1,0
"7310",38019779,192,566.991,0,0,1062,0,0.8148,0.142,0.6829,13.1111,0.0127,3,0,0,1,0,1
"7311",38010230,192,631.735,0,0,1062,0,0.8148,0.142,0.6829,13.1111,-1.1767,3,0,0,0,1,1
"7437",38017970,193,340.263,0,0,921,0,0.985,0.2406,0.3046,13.8496,-0.7528,4.16666666666667,0,1,0,0,1
"7438",38018700,193,542.481,0,0,921,0,0.985,0.2406,0.3046,13.8496,0.3684,5,1,0,1,1,1
"7439",38008363,193,520.061,0,0,921,0,0.985,0.2406,0.3046,13.8496,1.4826,4.16666666666667,1,0,1,1,1
"7440",38007911,193,542.337,0,0,921,0,0.985,0.2406,0.3046,13.8496,1.2513,4.58333333333333,0,0,1,1,1
"7441",38011494,193,507.144,0,0,921,0,0.985,0.2406,0.3046,13.8496,-0.5878,5,0,1,0,1,1
"7442",38001782,193,515.644,0,0,921,0,0.985,0.2406,0.3046,13.8496,-0.0052,8,0,0,1,0,1
"7443",38002920,193,597.553,0,0,921,0,0.985,0.2406,0.3046,13.8496,1.3067,4.58333333333333,0,0,1,1,1
"7444",38009456,193,597.087,0,0,921,0,0.985,0.2406,0.3046,13.8496,1.0847,4.58333333333333,0,0,1,1,1
"7445",38018144,193,465.602,0,0,921,0,0.985,0.2406,0.3046,13.8496,1.2596,5,1,0,1,1,1
"7446",38004109,193,600.264,0,0,921,0,0.985,0.2406,0.3046,13.8496,1.2036,4.58333333333333,1,0,1,1,0
"7447",38000782,193,606.705,0,0,921,0,0.985,0.2406,0.3046,13.8496,0.0935,4.58333333333333,1,1,0,1,1
"7448",38008387,193,528.028,0,0,921,0,0.985,0.2406,0.3046,13.8496,1.1365,5,1,0,1,1,1
"7449",38013546,193,484.297,0,0,921,0,0.985,0.2406,0.3046,13.8496,1.1842,4.58333333333333,1,0,1,1,1
"7450",38010001,193,621.449,0,0,921,0,0.985,0.2406,0.3046,13.8496,0.9203,4.58333333333333,1,0,1,1,1
"7451",38004872,193,513.905,0,0,921,0,0.985,0.2406,0.3046,13.8496,0.6096,4.58333333333333,1,0,1,1,1
"7452",38002123,193,531.396,0,0,921,0,0.985,0.2406,0.3046,13.8496,1.8465,4.16666666666667,1,0,1,1,0
"7453",38003128,193,573.801,0,0,921,0,0.985,0.2406,0.3046,13.8496,1.1078,4.58333333333333,1,0,1,1,1
"7454",38015299,193,505.405,0,0,921,0,0.985,0.2406,0.3046,13.8496,1.3036,4.58333333333333,1,0,1,1,1
"7455",38005633,193,644.506,0,0,921,0,0.985,0.2406,0.3046,13.8496,1.0952,4.58333333333333,1,0,1,1,1
"7456",38019189,193,723.023,0,0,921,0,0.985,0.2406,0.3046,13.8496,1.2917,3.66666666666667,1,0,1,1,1
"7457",38016826,193,574.7,0,0,921,0,0.985,0.2406,0.3046,13.8496,1.5395,4.58333333333333,0,0,1,1,1
"7458",38013113,193,519.359,0,0,921,0,0.985,0.2406,0.3046,13.8496,-0.8788,4.58333333333333,0,1,0,1,1
"7459",38017430,193,651.867,0,0,921,0,0.985,0.2406,0.3046,13.8496,1.0078,4.58333333333333,1,0,1,1,1
"7460",38013197,193,706.104,0,0,921,0,0.985,0.2406,0.3046,13.8496,1.3144,5,1,0,1,1,1
"7461",38005282,193,479.319,0,0,921,0,0.985,0.2406,0.3046,13.8496,1.3086,4.58333333333333,1,0,1,1,1
"7462",38007577,193,596.368,0,0,921,0,0.985,0.2406,0.3046,13.8496,1.1799,4,1,0,1,1,1
"7464",38003047,194,374.748,0,0,80,0,0.8788,0.1515,0.0897,4.8485,0.1822,2.5,1,0,1,1,1
"7465",38005760,194,448.792,0,0,80,0,0.8788,0.1515,0.0897,4.8485,-0.8671,2.5,0,1,0,1,0
"7466",38004803,194,456.207,0,0,80,0,0.8788,0.1515,0.0897,4.8485,-0.3041,2.5,0,1,0,1,1
"7468",38003434,194,445.923,0,0,80,0,0.8788,0.1515,0.0897,4.8485,0.1754,2.5,0,1,0,1,1
"7469",38011448,194,466.461,0,0,80,0,0.8788,0.1515,0.0897,4.8485,0.8725,2.5,0,0,1,1,1
"7470",38008395,194,430.148,0,0,80,0,0.8788,0.1515,0.0897,4.8485,-0.5971,2.5,0,1,0,1,0
"7471",38010412,194,410.969,0,0,80,0,0.8788,0.1515,0.0897,4.8485,0.1497,2.5,0,0,1,1,1
"7472",38000721,195,366.994,1,0,449,1,0.1034,0.1149,0.6298,10.3218,-0.2872,4,0,1,0,1,1
"7473",38018309,195,417.438,1,0,449,1,0.1034,0.1149,0.6298,10.3218,-0.979,2.75,0,1,0,0,0
"7474",38013314,195,487.761,1,0,449,1,0.1034,0.1149,0.6298,10.3218,0.9439,2.75,0,0,1,1,1
"7475",38004659,195,428.476,1,0,449,1,0.1034,0.1149,0.6298,10.3218,-1.2192,2.75,0,0,0,1,1
"7476",38001093,195,484.23,1,0,449,1,0.1034,0.1149,0.6298,10.3218,-0.8012,2.75,0,1,0,1,0
"7477",38018839,195,376.133,1,0,449,1,0.1034,0.1149,0.6298,10.3218,0.3069,2.5,0,0,1,1,0
"7478",38007315,195,365.65,1,0,449,1,0.1034,0.1149,0.6298,10.3218,-0.9287,2.75,0,0,0,1,1
"7479",38001965,195,442.67,1,0,449,1,0.1034,0.1149,0.6298,10.3218,-1.7142,2.75,0,0,0,1,1
"7480",38000131,195,533.37,1,0,449,1,0.1034,0.1149,0.6298,10.3218,-0.1379,2.5,0,1,0,1,1
"7481",38010841,195,394.695,1,0,449,1,0.1034,0.1149,0.6298,10.3218,-0.2546,2.75,0,1,0,1,1
"7482",38014013,195,386.077,1,0,449,1,0.1034,0.1149,0.6298,10.3218,-0.9545,2.25,0,1,0,0,0
"7483",38014738,195,488.339,1,0,449,1,0.1034,0.1149,0.6298,10.3218,-0.6452,2.75,0,1,0,1,1
"7484",38015763,195,496.695,1,0,449,1,0.1034,0.1149,0.6298,10.3218,0.587,2.75,0,1,0,1,1
"7485",38011983,195,554.197,1,0,449,1,0.1034,0.1149,0.6298,10.3218,-1.1082,2.75,0,0,0,1,1
"7486",38004473,195,513.551,1,0,449,1,0.1034,0.1149,0.6298,10.3218,-0.6143,2.75,0,1,0,1,1
"7488",38017994,195,461.521,1,0,449,1,0.1034,0.1149,0.6298,10.3218,-1.3185,2.75,0,1,0,0,1
"7489",38017960,195,515.597,1,0,449,1,0.1034,0.1149,0.6298,10.3218,-0.5125,2.75,0,1,0,1,1
"7490",38006028,195,470.042,1,0,449,1,0.1034,0.1149,0.6298,10.3218,-0.5773,2.75,0,1,0,1,0
"7491",38015054,195,488.891,1,0,449,1,0.1034,0.1149,0.6298,10.3218,0.6778,2.75,0,0,1,1,0
"7493",38018694,195,439.622,1,0,449,1,0.1034,0.1149,0.6298,10.3218,-0.6626,2.75,0,1,0,1,1
"7494",38005572,195,591.163,1,0,449,1,0.1034,0.1149,0.6298,10.3218,-0.5799,2.75,0,1,0,1,0
"7495",38001981,195,323.626,1,0,449,1,0.1034,0.1149,0.6298,10.3218,-1.7645,2.75,0,0,0,1,1
"7496",38001180,195,586.902,1,0,449,1,0.1034,0.1149,0.6298,10.3218,-0.7608,2.75,0,1,0,1,1
"7497",38000879,195,370.187,1,0,449,1,0.1034,0.1149,0.6298,10.3218,0.2689,2.75,0,1,0,1,1
"7498",38018055,195,444.056,1,0,449,1,0.1034,0.1149,0.6298,10.3218,-0.1452,2.75,0,0,1,1,1
"7499",38011713,195,468.944,1,0,449,1,0.1034,0.1149,0.6298,10.3218,-1.1215,2.75,0,0,0,1,0
"7500",38016766,195,464.72,1,0,449,1,0.1034,0.1149,0.6298,10.3218,-0.3636,2.75,0,1,0,1,1
"7501",38002314,195,509.181,1,0,449,1,0.1034,0.1149,0.6298,10.3218,-1.5096,2.75,0,0,0,1,1
"7502",38016632,195,383.634,1,0,449,1,0.1034,0.1149,0.6298,10.3218,0.5017,2.75,0,0,1,1,1
"7503",38005946,195,409.735,1,0,449,1,0.1034,0.1149,0.6298,10.3218,1.4098,2.75,0,0,1,1,1
"7504",38009169,195,436.073,1,0,449,1,0.1034,0.1149,0.6298,10.3218,-1.5081,2.75,0,0,0,0,0
"7505",38000437,195,433.483,1,0,449,1,0.1034,0.1149,0.6298,10.3218,0.1512,2.75,0,1,0,1,0
"7506",38013492,195,353.53,1,0,449,1,0.1034,0.1149,0.6298,10.3218,-0.7806,2.75,0,1,0,1,0
"7507",38000326,195,440.964,1,0,449,1,0.1034,0.1149,0.6298,10.3218,-0.6446,3.66666666666667,0,1,0,1,1
"7508",38016568,195,464.384,1,0,449,1,0.1034,0.1149,0.6298,10.3218,-0.8808,3,0,1,0,1,1
"7509",38008571,195,402.921,1,0,449,1,0.1034,0.1149,0.6298,10.3218,-0.1482,3,0,1,0,1,1
"7510",38014870,195,480.868,1,0,449,1,0.1034,0.1149,0.6298,10.3218,-1.4271,1.83333333333333,0,0,0,1,1
"7511",38010150,195,534.322,1,0,449,1,0.1034,0.1149,0.6298,10.3218,0.9643,2,0,0,1,1,1
"7512",38004988,195,468.887,1,0,449,1,0.1034,0.1149,0.6298,10.3218,-0.4744,1.66666666666667,0,0,1,0,0
"7513",38017799,196,424.834,0,0,112,1,0,0.125,-2.1182,9.3333,-0.8602,3,0,1,0,0,1
"7514",38005574,196,294.556,0,0,112,1,0,0.125,-2.1182,9.3333,-1.5404,3.66666666666667,1,0,0,1,1
"7515",38000703,196,343.678,0,0,112,1,0,0.125,-2.1182,9.3333,-0.9817,4,1,1,0,1,0
"7517",38017004,196,429.581,0,0,112,1,0,0.125,-2.1182,9.3333,-1.9003,1,0,0,0,0,0
"7518",38011576,196,428.907,0,0,112,1,0,0.125,-2.1182,9.3333,-0.8407,4.58333333333333,1,1,0,1,1
"7521",38000726,196,450.883,0,0,112,1,0,0.125,-2.1182,9.3333,-1.5539,3.33333333333333,1,0,0,1,0
"7522",38009373,196,454.487,0,0,112,1,0,0.125,-2.1182,9.3333,0.9561,0.833333333333333,1,0,1,1,1
"7523",38011779,196,349.801,0,0,112,1,0,0.125,-2.1182,9.3333,-1.5857,6,1,0,0,1,0
"7525",38006388,196,345.855,0,0,112,1,0,0.125,-2.1182,9.3333,-0.7627,2.75,1,1,0,1,1
"7526",38011967,197,584.44,0,0,1108,0,0.8,0.2,0.2229,8.864,-0.8322,3.33333333333333,0,1,0,1,1
"7527",38018895,197,661.601,0,0,1108,0,0.8,0.2,0.2229,8.864,0.3229,4,1,1,0,1,1
"7528",38000118,197,533.686,0,0,1108,0,0.8,0.2,0.2229,8.864,1.523,4,1,0,1,1,1
"7529",38003122,197,607.202,0,0,1108,0,0.8,0.2,0.2229,8.864,-1.1282,4,1,0,0,1,1
"7530",38009167,197,557.636,0,0,1108,0,0.8,0.2,0.2229,8.864,0.807,4,0,0,1,1,1
"7531",38007207,197,498.238,0,0,1108,0,0.8,0.2,0.2229,8.864,-0.6448,3.33333333333333,0,1,0,1,1
"7532",38004697,197,555.859,0,0,1108,0,0.8,0.2,0.2229,8.864,1.4009,3,0,0,1,1,1
"7533",38003106,197,604.466,0,0,1108,0,0.8,0.2,0.2229,8.864,0.1838,4,1,1,0,1,1
"7534",38006841,197,552.348,0,0,1108,0,0.8,0.2,0.2229,8.864,1.1295,5,1,0,1,1,1
"7535",38002176,197,531.879,0,0,1108,0,0.8,0.2,0.2229,8.864,0.9487,4,1,0,1,1,0
"7536",38006021,197,571.692,0,0,1108,0,0.8,0.2,0.2229,8.864,-0.5959,4.58333333333333,1,0,0,1,1
"7537",38003754,197,533.473,0,0,1108,0,0.8,0.2,0.2229,8.864,-0.3175,4,1,1,0,1,1
"7538",38015735,197,476.093,0,0,1108,0,0.8,0.2,0.2229,8.864,0.6212,4,1,1,0,1,1
"7539",38003380,197,561.332,0,0,1108,0,0.8,0.2,0.2229,8.864,0.6517,4,1,1,0,1,1
