"","student_id","school_id","region","school_size","internet_percentage","certified_teacher_prop","sci_teacher_prop","student_hindering_behav","student_teacher_ratio","ISCED_orient","private_government","private_independent","overcrowded_classes","home_possessions","cultural_possessions","escs","disciplinari_climate","learning_time_math","learning_time_lang","learning_time_science","enjoy_science","interest_broad_science","motivat","test_anxiety","gender","education_parents_medium","education_parents_high","video_games","immigration_status","internet_social","study_before_school","study_after_school","home_edu_resources","sport_after_school","read_books","meet_friends","out_of_school_study_time_per_week","subjective_well_being","intrum_motiv_science","parent_emotional_support","pv5math","pv5read","pv5scie"
"6266",38010908,38000227,"0",991,1,0.9412,0.2471,0.9807,11.6588,0,0,0,0,NA,0.7777,-0.3603,-0.7943,4,4,0.716666666666667,2.1635,0.9311,-0.1624,1.5125,1,1,0,1,1,1,1,1,-0.5343,"No","No","Yes",7,-1.1713,1.7359,NA,570.693,588.201,579.429
"6267",38010910,38000177,"0",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1.0478,1.3443,NA,5,7,0.2,0.2998,0.5305,0.6507,NA,1,0,1,1,1,NA,1,NA,1.1563,NA,NA,NA,25,NA,0.267,NA,450.327,266.867,308.55
"6268",38010916,38000237,"Lombardia",1912,1,0.9527,0.2189,-0.4789,11.3136,0,0,0,0,NA,1.0478,-0.2038,0.6558,4.58333333333333,2.75,0.383333333333333,0.5094,0.7413,-0.0852,0.3265,1,1,0,0,1,1,0,1,-0.1108,"Yes","No","Yes",11,0.1643,0.3708,NA,506.128,473.736,454.077
"6269",38010917,38000200,"Campania",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0.3005,0.6963,0.0039,6,4,0.416666666666667,0.5094,0.5305,-0.4982,0.7186,1,0,1,0,1,0,1,1,-0.1108,"Yes","Yes","Yes",11,-0.3381,0.3708,-1.0369,529.18,534.719,395.164
"6270",38010919,38000098,"0",134,1,0.9784,0.2446,0.6948,1.9281,0,0,0,0,NA,-0.3696,-0.1644,1.3185,5,7,0.416666666666667,1.3247,0.7736,-0.1756,1.0016,0,0,1,1,1,1,0,1,-0.7218,"Yes","Yes","Yes",33,-0.3381,1.0728,0.7454,401.62,579.977,467.329
"6271",38010921,38000173,"0",982,0.9474,1,0.3534,1.503,14.7669,0,0,0,0,NA,0.4793,-0.0825,-0.1502,3.66666666666667,4.58333333333333,0.533333333333333,0.5094,1.0609,-0.7662,-0.4671,1,1,0,1,1,1,1,1,1.1563,"Yes","No","Yes",5,-0.0523,0.3708,0.7454,685.579,658.025,671.656
"6272",38010922,38000173,"0",982,0.9474,1,0.3534,1.503,14.7669,0,0,0,0,NA,2.1655,1.97,0.2829,4,5,0.716666666666667,0.8061,0.7736,-0.2111,-0.0345,1,0,1,0,1,1,0,0,1.1563,"Yes","Yes","Yes",8,1.0269,1.7359,0.7454,764.789,606.124,659.411
"6273",38010923,38000112,"0",819,1,0.8111,0.1389,0.8718,9.1,1,0,0,0,NA,-0.522,-0.0781,0.6605,3.66666666666667,5.5,0.933333333333333,-0.6148,1.7541,-0.1651,-0.308,1,1,0,0,1,0,1,1,-0.1108,"Yes","No","Yes",15,-0.6837,0.3708,0.7454,699.173,632.077,731.44
"6274",38010925,38000011,"0",2092,1,0.7842,0.259,1.7822,10.0336,1,0,0,0,NA,-0.4113,-0.4199,-0.4176,3.33333333333333,6.66666666666667,0.35,-2.1154,0.7736,-0.4849,-0.1405,1,1,0,1,1,1,1,1,-0.6303,"Yes","No","Yes",NA,1.5043,-0.2552,-1.8389,523.911,566.123,534.394
"6275",38010927,38000160,"0",800,1,0.9836,0.1093,0.2229,8.7432,1,0,0,0,NA,0.3744,-0.5586,0.4541,3.66666666666667,5.5,0.0166666666666667,-0.3793,0.9214,0.3377,1.2918,0,1,0,0,1,1,1,0,-0.1108,"Yes","No","Yes",20,-0.7527,0.7648,0.7454,435.887,277.895,403.267
"6276",38010928,38000092,"0",812,0.25,0.9291,0.0472,0.6298,12.7874,1,0,0,0,NA,0.5025,-0.7824,0.2829,4,4,0.716666666666667,-0.7729,-0.172,-1.3863,0.6434,1,0,0,1,1,1,1,1,-1.1119,"Yes","Yes","Yes",19,-0.0621,0.3708,0.7454,519.874,552.595,514.852
"6277",38010929,38000167,"0",714,1,1,0.3548,0.8718,15.3548,0,0,0,0,NA,-0.222,1.1043,0.5529,4,4,0.583333333333333,0.5094,-0.2612,-0.1651,-1.0535,1,0,1,1,1,1,0,1,-0.0892,"Yes","Yes","Yes",22,-0.3381,-0.0575,0.7454,584.623,536.616,533.615
"6278",38010930,38000020,"Lombardia",1630,1,0.8166,0.0688,0.8718,9.341,1,0,0,0,NA,-0.7039,-1.3414,0.0039,3.66666666666667,5.5,0.666666666666667,-2.1154,-2.4981,-1.1426,-0.2067,0,0,0,1,1,1,1,1,-0.1108,"Yes","Yes","Yes",4,0.2067,0.3708,NA,468.084,480.392,473.139
"6279",38010931,38000285,"TrentinoAA",257,1,0.0385,0.0385,0.3672,9.8846,1,1,0,0,NA,-1.2278,0.5232,-1.4476,2,6,0.2,-0.1808,0.4805,-0.7662,2.5493,1,0,1,NA,1,1,1,1,1.1563,"No","No","Yes",23,-1.8419,0.3708,0.1104,522.661,480.58,501.196
"6280",38010932,38000220,"Campania",417,1,1,0.1803,1.347,13.6721,0,0,0,1,NA,0.2293,1.186,1.1892,4.58333333333333,3.66666666666667,0.383333333333333,1.3859,0.8185,-0.2776,0.2092,0,0,1,0,1,1,0,1,-0.1108,"Yes","Yes","No",48,0.2947,1.0728,-0.9094,602.688,587.633,606.012
"6281",38010933,38000059,"Campania",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0.7777,0.1116,-1.2094,NA,NA,NA,0.125,-0.3604,-0.3007,-0.5752,0,0,1,0,1,1,1,1,-1.718,"No","No","Yes",18,-0.2359,0.7648,-0.9094,388.166,326.295,383.834
"6282",38010935,38000497,"Lombardia",879,1,0.8202,0.0955,1.2432,9.8764,1,0,0,0,NA,-1.6287,-0.2347,-1.0005,3.33333333333333,3.33333333333333,0.35,0.5094,0.8721,-0.7662,0.6007,1,0,1,1,0,1,1,0,-0.1108,"Yes","Yes","Yes",7,0.0248,0.3708,-0.9094,380.384,457.973,416.64
"6283",38010937,38000320,"Lombardia",112,1,0,0.125,-2.1182,9.3333,1,0,0,0,NA,0.2145,0.9194,NA,1.5,1.5,0.15,0.5094,0.8066,-0.2776,0.3366,1,0,1,NA,1,NA,NA,NA,1.1563,NA,NA,NA,0,-0.3381,0.3708,0.7454,448.833,440.238,509.018
"6284",38010939,38000208,"Lombardia",707,1,0.8188,0.1087,0.6298,10.2464,1,0,0,0,NA,1.0478,-0.0091,-0.3164,3.66666666666667,5.5,1.15,-0.1379,0.7736,1.3961,0.3366,1,1,0,0,1,1,1,1,1.1563,"Yes","No","Yes",12,-0.231,0.3708,-0.0918,574.8,445.001,442.487
"6285",38010941,38000476,"TrentinoAA",370,1,0.6591,0.2273,1.7822,8.4091,1,0,0,0,NA,-0.5975,-0.7971,1.0389,3.33333333333333,3.33333333333333,0.35,0.5094,0.4846,-1.5929,0.2694,0,1,0,1,1,1,0,1,-0.1108,"No","Yes","Yes",8,0.6642,-0.2874,0.7454,464.709,542.604,540.395
"6286",38010943,38000056,"Lombardia",662,1,1,0.1842,0.1652,8.7105,0,0,0,0,NA,-0.0971,0.5154,0.0039,4,4,0.716666666666667,0.8061,0.4759,-0.5996,0.5209,0,1,0,1,1,1,0,1,-0.1108,"Yes","Yes","Yes",50,-0.4725,-0.7778,0.1104,594.592,560.883,510.277
"6287",38010945,38000383,"0",377,1,0.8734,0.0633,0.2229,9.5443,1,0,0,0,NA,-1.6287,-0.4488,-0.3164,4,4,0.716666666666667,-1.0774,-0.2052,0.8598,0.0845,0,1,0,0,1,1,1,1,-1.7123,"Yes","No","Yes",NA,-0.6837,-0.7778,-1.8389,532.594,571.011,495.948
"6288",38010946,38000466,"TrentinoAA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,-0.9969,-0.1177,NA,2.5,2.5,0.35,-0.8208,0.1537,-0.4495,0.8999,0,1,0,1,1,1,0,1,-0.1108,NA,"No","Yes",6,1.398,-0.7778,0.7454,538.942,611.688,518.792
"6289",38010947,38000312,"0",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,-1.6287,-1.1081,1.0389,2.75,3.66666666666667,0.383333333333333,-1.0519,0.0612,0.1609,0.5306,1,1,0,1,0,1,0,1,0.1927,"Yes","No","Yes",9,0.3602,-0.8647,0.7454,498.792,551.243,466.275
"6290",38010948,38000293,"Lombardia",NA,1,0.9532,0.1106,-0.2386,NA,1,0,0,1,NA,-0.6174,-0.4608,-0.3809,3.66666666666667,3.66666666666667,0.383333333333333,-2.1154,-0.9308,-0.2315,2.5493,0,1,0,0,1,1,0,1,-0.1108,"Yes","Yes","Yes",12,-0.3381,-1.9301,-0.4096,367.184,521.463,440.361
"6291",38010949,38000416,"0",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.3744,0.7543,0.3581,3.33333333333333,5.83333333333333,0.5,0.5094,0.7736,1.8543,1.4394,0,0,1,1,0,1,1,1,-1.4432,"Yes","Yes","Yes",49,0.7333,0.3708,0.7454,409.877,364.465,327.417
"6292",38010951,38000167,"0",714,1,1,0.3548,0.8718,15.3548,0,0,0,0,NA,0.2737,1.3257,0.2829,2.75,4.58333333333333,0.666666666666667,0.4829,0.9138,-1.454,-1.1801,1,0,1,1,1,1,0,1,1.1563,"Yes","No","No",5,0.4597,0.0125,0.7454,714.394,701.558,672.205
"6293",38010952,38000064,"0",1243,1,1,0.1561,1.9769,14.3699,0,0,0,0,NA,1.0478,0.4141,0.1196,3.66666666666667,3.66666666666667,0.383333333333333,0.5094,0.5021,0.4631,1.0746,1,1,0,0,1,1,0,1,1.1563,"No","Yes","No",24,2.5915,1.1151,-0.5057,609.166,726.577,634.656
"6294",38010955,38000421,"Lombardia",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,-1.2278,-1.5735,0.5952,5.5,5.5,0.383333333333333,-0.3398,-0.9308,-0.8771,-1.4251,1,0,0,1,1,1,0,0,-0.1108,"Yes","No","Yes",16,0.7279,-0.7778,NA,490.872,504.972,543.891
"6295",38010956,38000239,"Lombardia",834,1,0.7609,0.212,-0.1073,9.0652,1,0,0,0,NA,-0.356,-0.3699,-0.7766,3.66666666666667,5.5,0.383333333333333,0.8225,0.3624,-0.544,-0.2154,1,1,0,1,1,1,0,1,-1.3821,"Yes","No","Yes",9,0.7279,1.356,0.7454,592.724,524.802,620.711
"6296",38010957,38000425,"0",92,1,1,0.2273,1.3253,2.7879,0,0,0,1,NA,0.2162,1.5175,-0.5436,4.58333333333333,4.58333333333333,0.383333333333333,0.5094,1.2854,0.4631,0.0337,0,0,1,1,1,1,0,1,1.1563,"Yes","No","Yes",22,0.3171,1.0728,0.1104,559.744,501.045,504.928
"6297",38010958,38000306,"Campania",1806,1,1,0.3308,NA,13.8923,0,0,0,1,NA,-0.0071,1.0482,-0.9788,4,4,0.866666666666667,0.8931,0.0702,-0.0056,1.1235,1,0,1,1,1,1,0,1,-0.1108,"Yes","No","Yes",56,-0.3381,1.0558,-0.4195,469.755,507.075,463.853
"6298",38010960,38000115,"Lombardia",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0.0768,0.7006,-0.0405,2.75,3.66666666666667,0.383333333333333,-0.6306,-0.2052,-0.4822,1.1338,0,0,1,1,1,1,0,1,1.1563,"Yes","Yes","Yes",25,-0.3381,-0.7778,0.7454,495.519,496.871,487.807
"6299",38010963,38000228,"TrentinoAA",103,1,0.5556,0.0556,-2.1182,11.4444,0,NA,NA,0,NA,-0.6174,-1.109,0.5529,2.5,3.33333333333333,0.35,1.3705,0.8721,-0.9854,0.0921,0,1,0,0,1,1,1,1,0.1927,"Yes",NA,"Yes",35,-0.082,0.3708,0.7454,556.421,661.711,647.546
"6300",38010967,38000449,"TrentinoAA",782,1,0.5787,0.3652,0.2229,8.7865,1,0,0,0,NA,0.6093,-0.1495,-0.6847,3.33333333333333,3.33333333333333,1.08333333333333,-0.3558,0.1123,-0.8771,-0.4331,1,0,1,1,1,1,0,1,-0.8323,"Yes","No","Yes",10,0.0096,1.2817,NA,548.031,458.091,501.659
"6301",38010968,38000194,"0",897,1,NA,NA,NA,NA,1,NA,NA,0,NA,0.2834,-1.4384,1.0389,3.33333333333333,4.16666666666667,0.35,-0.8208,-0.3744,-0.4849,1.0016,0,0,0,0,1,0,1,1,-0.1108,"No","No","Yes",NA,-0.6334,0.3708,-1.8389,355.254,334.6,233.595
"6302",38010970,38000066,"Lombardia",943,0.75,0.8981,0.0701,1.1432,12.0127,1,0,0,0,NA,0.2834,0.0548,0.4046,4,5,0.416666666666667,-2.1154,-0.0861,-0.1651,1.3538,0,0,1,0,1,1,1,1,1.1563,"Yes","No","Yes",14,-0.3381,-0.5197,0.7454,494.714,472.775,485.378
"6303",38010972,38000064,"0",1243,1,1,0.1561,1.9769,14.3699,0,0,0,0,NA,0.0768,0.887,-0.3127,2.75,3.66666666666667,0.383333333333333,-0.68,0.1897,-1.3668,-1.0445,0,0,1,0,1,1,0,1,-0.1108,"Yes","Yes","Yes",14,1.224,0.3708,-0.4096,625.004,600.406,649.531
"6304",38010973,38000472,"Campania",1016,1,1,0.0948,1.1432,9.6303,0,0,0,1,NA,2.1655,0.3499,0.2829,5,4,0.416666666666667,0.5094,1.234,0.1111,0.5209,1,0,1,1,1,1,0,1,-0.1108,"No","Yes","No",37,1.398,1.7359,0.7454,635.834,578.56,630.491
"6305",38010974,38000263,"TrentinoAA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,-0.1523,-0.9198,0.0039,3.33333333333333,3.33333333333333,1.08333333333333,-0.6148,-0.0095,-1.3192,0.0274,1,0,0,1,1,1,0,1,1.1563,"Yes","No","Yes",6,-0.1144,-1.9301,0.7454,472.669,477.321,461.305
"6306",38010975,38000081,"0",1392,1,0.9818,0.3818,1.1957,16.8727,0,0,0,1,NA,0.7777,-0.408,0.0039,4.58333333333333,4.58333333333333,0.383333333333333,1.3859,0.438,0.4631,1.0016,0,1,0,0,1,1,0,1,1.1563,"Yes","Yes","Yes",70,-0.3381,1.7359,NA,575.394,560.67,513.219
"6307",38010978,38000014,"Campania",1109,1,NA,NA,0.6966,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5704,303.337,321.731,309.476
"6308",38010980,38000455,"Campania",1045,0.8052,1,0.2557,-0.6066,11.875,0,0,0,0,NA,2.1655,0.5293,-0.3506,2.75,2.75,0.383333333333333,0.5094,0.1042,-0.5996,0.2187,0,0,1,1,1,1,1,1,1.1563,"Yes","Yes","Yes",25,-0.3895,0.3708,0.7454,405.441,446.949,363.56
"6309",38010983,38000113,"0",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.6093,-0.3313,-0.6873,3.33333333333333,5,0.35,-1.3808,-0.5297,-0.9108,0.2594,1,1,0,1,1,1,1,1,1.1563,"Yes","No","Yes",20,-0.0251,-0.7778,NA,498.264,433.307,513.807
"6310",38010985,38000242,"0",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0.0058,0.2936,0.2884,2.75,7.33333333333333,0.383333333333333,-0.8208,-0.1315,-0.4495,0.206,0,0,1,0,1,0,1,1,-0.7218,"Yes","No","No",12,0.3171,-0.5375,NA,417.753,421.659,409.897
"6311",38010986,38000444,"TrentinoAA",945,1,0.4769,0.5231,0.4927,29.0769,1,1,0,0,NA,0.3941,0.0132,0.5529,3.33333333333333,3.33333333333333,0.633333333333333,0.5094,0.1457,0.1609,0.8531,1,0,1,0,1,1,0,1,1.1563,"Yes","No","Yes",9,1.0269,0.7648,-0.5704,490.664,503.792,545.867
"6312",38010987,38000192,"0",641,1,1,0.2991,-0.8076,11.9813,0,0,0,0,NA,-1.6287,0.0081,0.8351,5,4,0.583333333333333,0.5094,0.3737,-0.4849,2.5493,0,1,0,NA,1,1,1,1,0.0321,"Yes","Yes","No",12,-1.1224,0.3708,-0.844,587.659,527.879,566.587
"6313",38010989,38000236,"Campania",1532,1,0.7642,0.0398,1.5443,8.7045,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7454,415.988,439.979,488.128
"6314",38010990,38000090,"Campania",1322,1,0.9441,0.0994,-1.2619,16.4224,1,0,0,1,NA,2.1655,-0.0298,0.0039,3.66666666666667,5.5,0.666666666666667,-0.8208,-0.3744,0.4277,-0.0345,1,0,1,1,1,1,1,1,1.1563,"Yes","Yes","Yes",35,-3.1297,-0.7778,NA,352.365,346.687,392.255
"6315",38010991,38000074,"Lombardia",822,1,0.7753,0.0899,0.2911,9.236,1,0,0,0,NA,0.0636,0.1546,0.0039,NA,NA,NA,-1.3786,NA,-0.4954,0.7186,1,1,0,1,1,1,1,1,1.1563,"Yes","No","Yes",NA,-0.4725,NA,0.7454,439.711,284.279,370.364
"6316",38010993,38000256,"TrentinoAA",770,1,0.6048,0.2,1.7822,7.3333,1,0,0,0,NA,-0.2614,-0.1608,-0.4889,3.33333333333333,3.33333333333333,1.08333333333333,0.5094,0.8574,0.4485,-0.8455,1,1,0,1,1,1,0,1,-0.1108,"Yes","No","Yes",37,0.6642,-0.2874,0.7454,725.374,636.943,656.726
"6317",38010995,38000034,"Lombardia",786,1,0.9911,0.3571,1.1019,14.0357,0,0,0,1,NA,2.1655,0.9074,1.8837,3.66666666666667,3.66666666666667,0.666666666666667,1.3705,0.9138,0.1609,0.6538,0,1,0,1,1,1,0,1,0.1927,"Yes","No","Yes",17,0.9357,0.7648,0.7454,576.245,631.235,658.176
"6318",38010996,38000128,"0",NA,NA,NA,NA,1.1957,NA,1,0,0,0,NA,-0.4113,-0.4699,NA,3.66666666666667,5.5,0.383333333333333,-0.8208,-1.0845,-1.1391,0.2594,1,0,1,NA,1,1,0,1,-0.6303,"Yes","No","Yes",29,-0.6239,-0.3035,-0.4195,462.205,470.192,507.781
"6319",38010997,38000343,"Lombardia",375,0.1667,0.9024,0.1585,0.6925,9.1463,0,0,0,0,NA,2.1655,0.4619,1.1892,4.58333333333333,3.66666666666667,0.383333333333333,0.8931,0.1894,-0.37,-0.7849,1,0,1,1,1,1,0,1,1.1563,"Yes","No","Yes",17,0.4597,0.4152,-1.8389,573.744,541.646,595.442
"6320",38010999,38000076,"0",1435,1,0.9617,0.1185,1.454,10,0,0,0,1,NA,1.0478,1.0016,0.2884,2.5,3.33333333333333,0.35,0.5094,0.5305,-1.7814,2.5493,0,0,1,0,1,1,0,1,-0.1108,"No","Yes","Yes",22,-0.4725,-0.7778,NA,502.103,581.982,572.621
"6321",38011000,38000011,"0",2092,1,0.7842,0.259,1.7822,10.0336,1,0,0,0,NA,-0.2818,-1.1764,-1.0287,2.25,2.25,0.316666666666667,-0.3499,NA,-1.2223,-0.6762,1,1,0,NA,1,1,0,0,-0.8323,"Yes","Yes","Yes",NA,-0.7346,NA,NA,450.359,480.599,481.692
"6322",38011001,38000065,"Lombardia",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,-0.7273,-1.7469,-1.0005,5,5,0.716666666666667,-0.1945,-0.178,-0.4849,-0.4644,1,0,0,1,1,1,1,1,-0.5343,"Yes","No","Yes",19,-0.5753,-0.0575,NA,477.689,407.699,447.104
"6323",38011002,38000323,"0",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,-0.4343,-1.0965,0.2829,4,6,0.416666666666667,0.5094,0.5305,-0.1651,0.3265,1,0,0,NA,NA,0,1,1,-0.7218,"Yes","Yes","Yes",5,0.0439,0.3708,NA,439.562,396.898,453.239
"6324",38011003,38000137,"0",527,1,0.8986,0.0743,0.6298,7.1216,1,0,0,0,NA,0.2834,-0.359,0.1099,3,5,0.416666666666667,-0.1379,0.3685,0.4094,2.5493,0,0,1,0,1,1,1,1,1.1563,"Yes","No","Yes",17,2.5915,-0.3035,0.7454,315.579,318.965,270.539
"6325",38011005,38000126,"TrentinoAA",492,0.9786,0.8953,0.1163,1.8402,11.4419,0,0,0,0,NA,2.1655,0.9071,-0.6641,4.16666666666667,4.16666666666667,0.35,2.1635,0.7736,1.0385,0.1409,0,0,1,0,1,1,1,1,-0.6303,"Yes","No","Yes",13,0.1985,1.3336,NA,612.979,621.646,607.305
"6326",38011006,38000461,"TrentinoAA",564,0.8,NA,NA,NA,NA,0,0,0,0,NA,-0.0514,0.9717,1.3818,4.16666666666667,3.33333333333333,0.35,0.125,1.2854,-0.5748,0.8425,1,0,1,1,1,1,1,1,1.1563,"Yes","Yes","Yes",45,0.6642,0.3708,0.7454,643.938,590.759,622.724
"6327",38011008,38000051,"Campania",1251,1,1,0.35,1.8402,12.51,0,0,0,0,NA,0.3005,0.3516,-1.0781,3,3,0.583333333333333,-0.4071,-0.3124,-0.61,1.4226,1,0,1,0,1,1,0,1,-0.7026,"No","No","Yes",70,-0.1266,0.3708,-1.8389,559.268,480.29,553.71
"6328",38011009,38000213,"Campania",1028,1,0.9224,0.056,-0.8644,8.8621,1,0,0,0,NA,0.3744,0.3216,0.2829,4,4,0.416666666666667,-0.3793,1.1293,-0.4495,1.7237,1,0,1,1,1,1,1,1,1.1563,"Yes","Yes","Yes",NA,-1.1383,0.3708,NA,518.74,381.333,421.861
"6329",38011010,38000389,"TrentinoAA",600,1,0.625,0.2083,1.589,5,0,0,0,0,NA,-0.0652,-1.6066,NA,4.16666666666667,3.33333333333333,0.5,1.1662,0.2809,0.5952,0.2158,1,0,0,1,0,1,1,1,-0.1108,"Yes","Yes","Yes",7,0.0248,0.9798,-0.9094,492.845,532.164,502.05
"6330",38011011,38000034,"Lombardia",786,1,0.9911,0.3571,1.1019,14.0357,0,0,0,1,NA,0.7777,0.966,0.0039,3.66666666666667,3.66666666666667,0.666666666666667,0.5094,1.0163,0.1609,0.2092,0,1,0,1,1,1,0,1,1.1563,"Yes","Yes","Yes",21,1.5043,1.1151,0.7454,647.383,694.958,716.784
"6331",38011013,38000240,"0",743,1,0.9122,0.1622,0.8718,10.0405,1,0,0,1,NA,-0.7039,-0.5793,-0.7439,4,4,0.416666666666667,1.0637,0.5429,-1.0717,1.3418,0,1,0,1,1,1,1,1,-0.6303,"No","Yes","No",20,-1.2033,0.3708,-1.9663,404.351,427.271,457.092
"6332",38011014,38000057,"Campania",890,1,1,0.1739,2.3987,12.8986,0,0,0,1,NA,0.3744,-1.5524,0.5529,1.75,2.33333333333333,0.233333333333333,1.1662,0.324,0.1609,1.2704,0,0,0,0,1,1,1,1,1.1563,"No","Yes","Yes",15,-0.3381,1.2817,0.7454,389.733,466.884,428.866
"6333",38011018,38000155,"0",1175,1,0.9375,0.2313,0.6298,14.6875,0,0,0,0,NA,0.0768,-0.0457,0.1099,4.58333333333333,3.66666666666667,0.383333333333333,-0.6427,0.2463,-0.0495,0.5974,0,1,0,0,1,1,0,1,-0.1108,"No","No","Yes",32,0.6642,-0.494,-0.9094,535.087,548.916,501.149
"6334",38011019,38000441,"Campania",172,1,0.8152,0.1848,1.8849,1.8696,1,0,0,0,NA,-1.2278,-0.5649,-0.8189,3.66666666666667,3.66666666666667,0.383333333333333,1.1249,1.0687,-0.4954,0.8425,1,1,0,1,1,1,0,1,1.1563,"Yes","No","Yes",20,0.3602,1.0728,NA,488.592,454.184,471.301
"6335",38011020,38000346,"Lombardia",465,1,0.9691,0.1959,0.7042,9.5876,0,0,0,0,NA,-0.356,-0.0815,-0.107,3,4,0.416666666666667,-0.2121,0.1042,-0.8771,0.662,0,1,0,0,1,1,0,1,1.1563,"Yes","No","Yes",19,-0.3381,-0.494,-0.9094,514.34,593.724,530.752
"6336",38011021,38000424,"Campania",1310,1,0.6951,0.0244,1.2432,7.9878,1,0,0,0,NA,-0.5041,-1.0673,0.1099,4,5,0.416666666666667,-0.8395,0.1186,0.8101,-0.1373,1,1,0,1,1,1,1,1,-1.4432,"No","No","Yes",7,1.0269,-0.4595,-0.5704,452.165,427.038,414.985
"6337",38011022,38000181,"0",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0.2834,0.3002,-0.2336,3,4,0.416666666666667,-0.8208,-0.1178,-0.1624,-0.6871,0,1,0,1,1,1,1,1,1.1563,"No","Yes","Yes",NA,0.6642,-1.9301,NA,549.275,496.591,471.04
"6338",38011023,38000349,"Campania",498,1,0.8172,0.1398,0.5529,10.7097,1,0,0,0,NA,0.6093,0.2053,0.0039,5,5,0.416666666666667,0.5094,0.7165,-0.1651,0.1486,1,1,0,1,1,1,0,1,-0.1108,"No","No","Yes",24,-0.3381,-0.0948,-0.9094,475.413,462.722,465.989
"6339",38011025,38000295,"TrentinoAA",1100,1,0.7282,0.2864,0.617,10.6796,0,0,0,0,NA,0.2737,0.7502,0.5529,4.16666666666667,3.33333333333333,0.633333333333333,2.1635,0.438,-0.4954,0.219,0,0,1,0,1,1,1,1,0.0659,"Yes","Yes","Yes",39,-1.0199,1.1151,-0.9094,598.703,490.836,562.975
"6340",38011026,38000094,"0",265,1,0.4857,0.1571,-0.7289,7.5714,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.9094,414.675,387.522,395.519
"6341",38011027,38000327,"0",566,1,0.9205,0.4432,0.8718,6.4318,1,0,0,0,NA,-0.7039,-0.9903,NA,4,6,0.0166666666666667,-1.0286,-0.5234,-0.4495,0.7993,0,0,0,0,1,1,0,1,-0.5113,"Yes","No","Yes",NA,-0.0621,-0.0575,0.7454,473.268,456.91,399.119
"6342",38011028,38000149,"TrentinoAA",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0.1157,0.8814,0.2829,3.33333333333333,3.33333333333333,0.5,2.1635,0.38,-0.2908,0.0274,0,0,1,0,1,1,0,1,0.0321,"No","Yes","No",2,0.4906,-0.5375,NA,554.64,619.195,614.992
"6343",38011030,38000293,"Lombardia",NA,1,0.9532,0.1106,-0.2386,NA,1,0,0,1,NA,0.6062,0.017,0.0039,2.75,3.66666666666667,0.383333333333333,-0.1042,0.5305,-0.9972,-2.505,1,1,0,0,1,0,0,0,-0.1108,"Yes","Yes","Yes",15,0.0218,-0.9842,NA,426.28,460.023,472.099
"6344",38011031,38000220,"Campania",417,1,1,0.1803,1.347,13.6721,0,0,0,1,NA,0.7777,-1.0747,-0.3506,5.5,3.66666666666667,0.383333333333333,1.6903,0.9659,-0.4495,1.3538,0,0,0,1,0,1,1,1,-0.1108,"No","No","Yes",41,0.7333,0.4769,-1.1351,490.165,476.034,467.273
"6345",38011032,38000238,"0",394,1,0.8943,0.0813,0.9233,6.4065,1,0,0,0,NA,-1.6287,-0.6609,0.0717,4,6,0.416666666666667,0.0992,0.2349,-0.4363,1.1311,0,1,0,0,1,1,1,1,1.1563,"No","No","Yes",13,0.3171,0.4769,-0.4195,351.207,354.599,335.734
"6346",38011036,38000064,"0",1243,1,1,0.1561,1.9769,14.3699,0,0,0,0,NA,2.1655,1.1066,1.8837,2.75,3.66666666666667,0.383333333333333,0.5094,-0.8083,1.8543,0.6725,0,0,1,0,0,1,0,0,1.1563,"No","No","Yes",11,0.1985,-0.3035,-0.4096,634.175,554.798,601.371
"6347",38011038,38000364,"0",542,1,0.8571,0.0982,2.0307,9.6786,0,0,0,1,NA,-0.2818,0.5216,0.0039,1.83333333333333,5.5,0.383333333333333,0.0992,-0.9308,0.1246,-0.7766,0,0,1,1,1,1,0,0,0.1927,"Yes","Yes","Yes",31,0.0248,-0.0948,-0.4195,375.384,347.295,366.408
